10113 29 3 111 32.475 270 -7.637 46 486 3809.790
10126 29 4 124 31.846 268 -7.078 48 487 1525.720
10148 29 5 146 31.815 268 -6.823 49 488 1271.770
10139 29 4 137 31.645 267 -7.261 47 489 254.630
10152 29 5 150 31.666 267 -7.258 47 490 254.630
10111 29 3 109 32.103 269 -6.919 49 491 3037.610
10117 29 4 115 32.107 269 -6.464 51 492 2531.110
1309550 29 5 377 32.250 270 -6.080 52 493 1010.220
10131 29 3 129 32.588 271 -6.346 51 494 2511.470
1309600 29 4 379 32.680 272 -5.900 53 495 1504.760
10130 29 3 128 32.726 271 -7.927 45 496 251.850
10154 29 3 152 32.792 272 -6.478 51 497 251.150
1897500 30 1 812 -25.020 40 32.730 207 498 14324.950
10236 30 2 234 -25.981 37 31.713 203 499 2957.350
10233 30 3 231 -26.076 36 31.260 202 500 2688.290
10230 30 4 228 -26.234 36 31.091 201 501 268.490
10160 30 2 158 -25.220 40 32.134 205 502 2440.540
10222 30 3 220 -24.890 41 31.090 201 503 812.780
1286700 31 1 716 -8.200 108 37.000 224 504 13886.250
1537180 32 1 569 8.530 175 16.070 141 505 12447.480
1337101 32 2 567 7.750 171 15.330 139 506 4450.550
1337200 32 3 571 7.430 170 15.440 138 507 2967.580
1160580 33 1 673 -33.240 8 26.990 184 508 12386.460
1160510 33 2 672 -33.100 8 26.450 182 509 9368.470
1899100 34 1 814 -26.780 33 32.430 206 510 12263.240
10238 34 2 236 -26.773 33 31.929 204 511 6676.050
10232 34 3 230 -26.333 35 30.980 200 512 804.300
10231 34 2 229 -27.274 31 31.948 204 513 2919.830
10224 34 3 222 -27.517 30 31.050 201 514 264.950
10235 34 2 233 -26.633 34 31.957 204 515 535.240
10237 34 3 235 -26.670 34 31.973 204 516 535.240
10077 35 1 76 -2.392 131 38.054 229 517 12252.690
10081 35 2 80 -0.883 137 36.650 223 518 299.000
10082 35 3 81 -0.761 137 36.682 223 519 299.000
10079 35 2 78 -1.533 134 37.339 226 520 298.920
1425500 36 1 425 4.380 159 -7.590 46 521 12190.220
1425100 36 2 424 7.250 171 -8.060 43 522 888.830
10050 36 2 49 6.241 165 -7.346 47 523 297.330
1160880 37 1 679 -29.140 24 31.390 202 524 11827.710
10225 37 2 223 -28.571 26 29.807 196 525 3411.670
1160850 37 2 678 -28.060 29 30.370 198 526 2117.140
10242 38 1 240 37.204 289 10.083 117 527 11102.820
10243 38 2 241 37.202 289 10.046 117 528 11102.820
10247 38 3 245 37.214 289 10.119 117 529 11102.820
10249 38 4 247 37.213 289 10.114 117 530 11102.820
10253 38 5 251 37.203 289 10.167 117 531 11102.820
10267 38 6 265 37.175 289 10.201 117 532 11102.820
10251 38 7 249 36.782 288 9.795 116 533 10386.750
10271 38 8 268 36.591 287 9.398 114 534 9668.330
1201500 38 9 366 36.580 287 9.520 114 535 9668.330
10246 38 10 244 36.508 287 8.797 112 536 7744.520
10241 38 11 239 36.744 287 8.723 111 537 6297.590
10265 38 12 263 36.282 286 8.642 111 538 4611.440
1201150 38 13 365 36.120 285 8.500 110 539 4129.130
10001 38 12 1 36.262 286 7.863 108 540 240.770
10259 38 10 257 36.008 285 9.367 114 541 483.850
10272 38 11 269 36.156 285 9.352 114 542 483.850
10257 38 10 255 36.760 288 9.002 113 543 239.210
10250 38 8 248 36.961 288 9.545 115 544 239.210
10262 38 7 260 36.772 288 10.016 117 545 239.210
10263 38 7 261 37.044 289 9.864 116 546 238.430
10012 39 1 12 31.511 267 -2.771 65 547 10607.120
10125 39 2 123 32.728 271 -2.568 66 548 2513.590
10121 39 2 119 31.956 268 -3.478 63 549 2024.600
1310600 39 3 388 32.000 269 -3.750 61 550 1010.220
1894200 40 1 790 -19.950 61 34.150 213 551 9561.290
10158 40 2 156 -19.161 64 33.133 209 552 1413.510
10344 40 2 341 -20.242 60 32.827 208 553 562.000
10283 40 2 280 -20.258 59 32.833 208 554 561.110
1815020 41 1 409 11.560 187 -14.670 18 555 9365.550
1815070 41 2 410 11.930 188 -14.210 20 556 8780.010
1615500 41 3 411 11.780 188 -13.200 24 557 4393.750
1526300 42 1 431 5.170 161 -1.630 70 558 8917.660
1732100 43 1 491 6.920 168 1.670 83 559 8587.470
10239 43 2 237 7.533 171 1.089 81 560 592.790
10208 44 1 206 7.259 170 3.255 90 561 7401.750
10182 44 2 180 7.965 172 3.891 92 562 296.220
10190 44 2 188 8.687 175 3.374 90 563 295.660
1389500 45 1 730 -17.420 71 46.850 264 564 7094.430
1389530 45 2 732 -18.150 68 46.930 264 565 3964.250
10101 45 3 100 -18.956 65 47.884 268 566 282.960
10104 45 3 103 -19.255 63 47.844 268 567 282.100
1340500 46 1 605 2.300 150 11.300 122 568 6872.120
1530100 47 1 457 5.120 162 -2.750 65 569 6833.630
1289450 48 1 727 -6.680 114 38.700 231 570 6529.390
1837408 49 1 582 12.100 189 9.190 113 571 6443.710
1837410 49 2 583 11.800 188 8.830 112 572 5858.980
10188 49 3 186 11.584 187 8.384 110 573 2346.550
1837430 49 4 584 11.610 187 8.380 110 574 2346.550
1837431 49 5 585 11.470 187 8.410 110 575 2346.550
1837450 49 6 590 11.900 187 8.410 110 576 2346.550
1837432 49 7 586 11.210 186 8.640 111 577 1467.320
10213 49 7 211 11.465 186 8.408 110 578 586.330
10192 49 3 190 11.957 188 8.131 109 579 1463.980
10199 49 4 197 11.818 188 8.030 109 580 1463.980
10205 49 5 203 11.951 188 8.045 109 581 1463.980
10185 49 6 183 11.703 187 8.033 109 582 292.900
10206 49 6 204 11.932 188 7.828 108 583 292.640
10209 49 7 207 11.927 188 7.884 108 584 292.640
10196 49 3 194 11.611 187 8.854 112 585 292.900
10216 49 3 214 12.167 189 8.146 109 586 292.370
10255 50 1 253 36.144 285 10.311 118 587 6318.970
10270 50 2 267 35.528 283 9.992 116 588 4142.030
1261200 50 3 681 35.380 282 9.720 115 589 3169.750
10252 50 3 250 35.636 283 9.661 115 590 485.380
1261100 50 3 680 35.630 282 9.670 116 591 243.830
10254 50 2 252 36.148 285 10.217 117 592 724.630
10266 50 3 264 36.057 285 9.875 116 593 483.080
1894400 51 1 791 -19.020 65 34.180 213 594 6242.030
1258200 52 1 655 -20.400 59 15.470 138 595 5890.440
10175 52 2 173 -20.417 59 16.483 142 596 560.650
1309700 53 1 381 34.280 278 -5.430 55 597 5458.360
10115 53 2 113 33.932 276 -4.676 58 598 1743.720
10123 53 3 121 33.767 276 -4.561 58 599 1743.720
1309800 53 4 384 33.750 276 -4.530 58 600 1743.720
1309810 53 5 385 33.670 275 -4.500 58 601 1247.170
10118 53 2 116 33.958 276 -5.097 56 602 497.280
10129 53 2 127 34.161 277 -4.749 58 603 495.090
1837250 54 1 574 12.280 190 10.370 118 604 5281.400
1837253 54 2 575 11.420 186 9.950 116 605 3526.130
1837255 54 3 576 10.930 184 9.610 115 606 2939.550
1389600 55 1 734 -22.930 49 46.970 264 607 4951.990
1389480 55 2 728 -21.950 52 46.630 262 608 277.020
10009 56 1 9 35.500 283 -0.203 76 609 4896.080
10005 56 2 5 35.292 282 -0.076 76 610 3184.040
10029 56 3 28 35.289 282 0.028 77 611 243.830
1389520 57 1 731 -16.930 72 46.930 265 612 4834.060
1258100 58 1 654 -19.170 64 13.570 130 613 4520.880
10108 59 1 106 30.675 263 -9.199 40 614 4373.870
10110 60 1 108 33.922 276 -6.808 49 615 4238.750
10144 60 2 142 33.824 276 -6.950 49 616 4238.750
10149 60 3 147 33.938 276 -6.750 50 617 2246.760
1309520 60 4 376 33.210 273 -6.230 51 618 751.310
1309570 60 5 378 33.330 273 -6.030 53 619 250.440
1309500 60 3 375 33.700 275 -6.540 50 620 1247.890
1287800 61 1 717 -5.970 117 35.300 218 621 4169.190
1322800 62 1 422 7.330 170 -9.530 38 622 4145.850
1622500 62 2 421 8.060 173 -9.070 40 623 1479.040
10159 63 1 157 -12.596 90 40.263 238 624 4082.660
10300 64 1 297 -17.076 72 31.537 203 625 3991.910
10353 64 2 350 -17.408 71 31.622 203 626 3706.130
1491850 64 3 775 -17.280 70 31.550 203 627 1423.000
10347 64 4 344 -17.983 69 31.511 203 628 853.400
10316 64 5 313 -18.108 68 31.517 203 629 284.200
10288 64 3 285 -17.379 71 31.197 201 630 856.560
10333 64 4 330 -17.260 71 31.034 201 631 856.560
1491840 64 5 774 -17.300 71 31.300 201 632 856.560
10361 64 6 358 -17.338 71 30.997 200 633 285.390
10343 64 3 340 -17.697 70 31.217 201 634 285.000
10074 65 1 73 -0.641 138 37.911 228 635 3887.190
10076 65 2 75 -0.806 137 37.810 228 636 3289.150
10073 65 3 72 -0.812 137 37.688 227 637 2691.170
10078 65 4 77 -0.879 137 37.589 227 638 2691.170
10083 65 5 82 -0.750 138 37.000 225 639 1196.100
10072 65 5 71 -0.642 138 37.675 227 640 897.070
1259440 66 1 661 -23.070 49 18.630 151 641 3870.290
10176 66 2 174 -22.289 51 17.965 148 642 1383.600
10177 66 3 175 -22.294 51 17.941 148 643 1383.600
10042 67 1 41 -8.875 105 13.628 131 644 3840.720
10048 68 1 47 5.467 162 -3.161 64 645 3566.240
10047 68 2 46 5.598 163 -3.159 64 646 3268.520
1616700 69 1 418 10.500 182 -12.900 24 647 3230.770
10069 69 2 68 10.533 183 -12.664 26 648 881.970
10147 70 1 145 34.666 279 -5.401 55 649 3193.010
1309720 70 2 382 34.590 279 -5.250 56 650 2701.600
1309750 70 3 383 34.620 279 -5.010 57 651 1965.620
10174 71 1 172 -21.148 56 17.178 145 652 3065.010
10179 72 1 177 -22.206 52 16.591 143 653 3047.160
10178 72 2 176 -22.013 52 16.952 144 654 2492.640
1160320 73 1 670 -32.500 12 19.540 155 655 3036.860
10181 74 1 179 7.363 170 4.133 93 656 2962.320
10189 74 2 187 7.894 172 4.535 95 657 592.430
10207 74 2 205 8.169 173 4.196 93 658 296.040
1216450 75 1 415 8.570 175 -11.270 31 659 2953.520
1216400 75 2 414 9.320 177 -11.530 31 660 885.340
10034 76 1 33 34.884 280 -1.648 70 661 2952.130
1107700 76 2 372 35.150 280 -1.450 70 662 2952.130
10140 76 3 138 34.556 279 -1.967 69 663 246.070
10004 76 3 4 34.711 279 -1.503 70 664 246.070
10030 77 1 29 35.573 283 0.587 79 665 2930.450
1104200 77 2 367 35.500 283 0.680 79 666 2930.450
10031 77 3 30 35.292 282 0.583 79 667 979.070
10003 77 3 3 35.346 282 1.036 81 668 732.990
1813350 78 1 400 13.820 196 -13.900 21 669 2898.970
1389670 79 1 735 -16.000 76 47.680 268 670 2867.200
10098 79 2 97 -16.950 73 48.367 270 671 286.160
1196500 80 1 808 -23.070 48 29.580 195 672 2741.790
1339011 81 1 603 3.780 156 12.250 126 673 2684.530
1339012 81 2 604 3.880 156 12.520 127 674 2386.180
1336500 82 1 563 5.750 164 9.320 114 675 2677.960
1427600 83 1 446 5.260 162 -6.060 53 676 2676.460
10040 84 1 39 -12.733 90 14.450 134 677 2625.390
1814070 85 1 407 12.430 190 -14.500 18 678 2625.380
1814400 85 2 408 12.830 192 -14.130 19 679 1165.780
1816490 85 2 417 12.830 191 -14.250 21 680 291.810
10127 86 1 125 31.994 268 -4.462 59 681 2527.620
1310500 86 2 387 32.230 270 -4.520 57 682 505.110
10180 87 1 178 -22.444 51 18.953 152 683 2494.610
10165 87 2 163 -22.210 52 18.839 152 684 1941.560
1389320 88 1 724 -24.700 41 45.070 256 685 2450.860
1898500 89 1 813 -26.050 36 32.320 206 686 2415.210
10162 89 2 160 -26.095 36 32.242 205 687 1073.370
10234 89 3 232 -26.145 36 31.669 203 688 268.490
10084 90 1 83 1.915 148 35.346 218 689 2391.160
1447200 91 1 628 -4.220 124 15.000 136 690 2387.470
1619600 92 1 420 8.500 175 -10.330 36 691 2364.640
10038 93 1 37 -12.986 89 14.151 133 692 2329.490
10323 94 1 320 -21.073 56 30.385 198 693 2237.100
1837800 95 1 594 11.530 186 13.680 130 694 2056.360
10041 96 1 40 -15.325 79 15.892 140 695 2024.070
10036 96 2 35 -14.699 82 16.014 141 696 289.350
10122 97 1 120 34.042 277 -5.907 53 697 1990.550
1104600 98 1 370 36.420 287 4.600 95 698 1926.930
10116 99 1 114 29.789 260 -9.433 39 699 1819.620
10155 99 2 153 29.846 260 -9.495 39 700 1819.620
1348100 100 1 636 3.380 154 12.770 128 701 1790.870
1216350 101 1 413 9.030 177 -11.900 29 702 1770.250
1104500 102 1 369 36.620 287 3.580 91 703 1685.380
10025 102 2 24 36.361 286 3.028 89 704 240.770
10026 102 2 25 36.261 286 3.716 91 705 240.770
10024 102 2 23 36.625 287 3.456 90 706 239.990
1389200 103 1 721 -20.550 58 44.280 254 707 1676.440
1526200 104 1 430 5.450 163 -2.120 68 708 1487.460
1426600 105 1 436 5.970 163 -4.210 61 709 1487.190
1577100 106 1 705 8.630 176 38.600 230 710 1477.480
10124 107 1 122 35.161 281 -6.089 52 711 1468.990
10143 107 2 141 34.942 280 -5.839 53 712 245.330
10114 107 2 112 35.245 281 -5.291 55 713 244.580
1309675 107 3 380 35.000 281 -5.500 55 714 244.580
1389760 108 1 738 -15.500 79 48.620 271 715 1443.380
1258300 109 1 656 -21.430 55 15.670 140 716 1393.280
10002 110 1 2 36.297 286 5.067 97 717 1206.930
1289050 111 1 718 -5.020 119 38.270 230 718 1190.760
10067 112 1 66 5.569 163 -0.344 75 719 1189.860
1286600 113 1 715 -7.530 110 36.420 222 720 1185.570
10039 114 1 38 -13.452 87 15.872 140 721 1164.890
1389800 115 1 739 -13.150 87 49.070 272 722 1162.480
1389700 116 1 736 -14.600 82 48.530 271 723 1158.040
10097 117 1 96 -17.020 72 46.675 263 724 1141.560
1389580 118 1 733 -19.630 62 47.700 267 725 1127.540
10164 119 1 162 -28.083 28 18.617 151 726 1058.560
10166 119 2 164 -28.100 28 18.597 151 727 1058.560
10134 120 1 132 30.917 264 -6.767 49 728 1029.300
10151 120 2 149 30.624 263 -7.305 47 729 257.330
10120 121 1 118 30.569 263 -9.286 39 730 1026.640
10089 122 1 88 32.410 270 14.341 134 731 1010.220
10094 122 2 93 32.280 270 14.481 134 732 1010.220
1160600 123 1 674 -33.180 8 27.390 186 733 1003.880
10136 124 1 134 33.504 275 -7.331 47 734 999.600
10142 124 2 140 33.144 273 -7.058 48 735 250.440
10156 124 2 154 33.059 273 -6.900 49 736 250.440
1160350 125 1 671 -33.570 5 20.700 158 737 993.830
1104300 126 1 368 35.870 283 1.120 81 738 973.040
10010 126 2 10 35.519 283 1.681 83 739 486.900
10063 127 1 62 0.419 142 10.272 118 740 897.080
1286400 128 1 714 -7.880 108 35.370 217 741 887.920
1216300 129 1 412 8.670 175 -11.870 29 742 886.770
1617800 130 1 419 9.870 181 -12.520 26 743 882.680
10037 131 1 36 -11.817 93 17.483 146 744 877.640
10102 132 1 101 -17.350 71 48.375 270 745 856.950
10103 132 2 102 -17.427 71 48.308 270 746 856.950
1389720 133 1 737 -18.800 65 48.600 271 747 850.120
10223 134 1 221 -22.973 49 30.602 199 748 825.540
1258510 135 1 657 -23.470 47 15.770 140 749 823.480
10109 136 1 107 29.094 257 -9.775 37 750 784.950
10090 137 1 89 32.659 271 22.577 167 751 754.860
10088 137 2 87 32.628 271 22.433 166 752 503.000
10137 138 1 135 35.086 281 -3.819 61 753 734.490
10245 139 1 243 36.511 287 10.011 117 754 720.760
10258 139 2 256 36.250 286 9.794 116 755 240.770
10070 140 1 69 0.433 142 35.900 220 756 598.070
1526800 141 1 437 5.380 163 -0.600 73 757 595.190
1626500 142 1 435 6.530 167 1.010 82 758 593.930
1726100 143 1 426 7.100 170 1.880 84 759 592.960
10068 144 1 67 9.958 180 -12.997 25 760 588.990
1577700 145 1 706 10.650 183 39.920 236 761 587.580
1837275 146 1 577 11.430 186 9.490 114 762 586.580
1837285 147 1 579 11.530 188 9.340 113 763 585.540
1837570 147 2 593 12.020 188 9.270 113 764 585.540
10214 148 1 212 12.307 190 8.526 111 765 584.180
10191 148 2 189 12.447 190 8.318 110 766 292.090
1837510 148 3 592 12.320 190 8.530 110 767 292.090
10345 149 1 342 -21.331 55 29.933 196 768 557.410
1389300 150 1 723 -24.370 43 44.520 256 769 545.300
1160750 151 1 676 -29.070 23 30.250 197 770 521.180
10133 152 1 131 31.355 266 -8.136 44 771 511.300
1310400 153 1 386 31.410 265 -5.470 56 772 511.300
10093 154 1 92 32.026 269 20.408 158 773 506.500
10092 155 1 91 32.294 270 13.248 129 774 505.810
10095 155 2 94 32.244 269 13.136 129 775 253.250
10096 156 1 95 32.376 270 20.545 159 776 505.110
10032 157 1 31 35.092 281 -1.137 72 777 489.910
1107800 158 1 373 35.070 282 -1.220 72 778 487.660
10033 159 1 32 35.975 284 1.313 82 779 484.620
10028 160 1 27 36.045 285 1.612 83 780 483.850
10020 161 1 19 36.461 286 7.238 105 781 481.540
10035 161 2 34 36.417 286 6.903 104 782 240.770
10256 162 1 254 37.059 289 9.546 115 783 476.860
10268 162 2 266 37.181 289 9.474 114 784 238.430
10075 163 1 74 -4.333 123 39.167 233 785 298.170
1324500 164 1 423 6.430 167 -8.630 41 786 297.040
10062 165 1 61 8.468 174 39.159 233 787 295.850
10194 166 1 192 12.137 189 8.693 111 788 292.370
1816450 167 1 416 12.920 193 -14.880 16 789 291.230
10366 168 1 363 -16.908 73 31.221 201 790 286.160
10099 169 1 98 -16.983 73 48.783 272 791 286.160
10330 170 1 327 -17.033 72 31.201 201 792 285.780
10173 171 1 171 -17.431 71 14.649 135 793 285.390
1491820 172 1 772 -17.530 70 31.500 204 794 285.000
10100 173 1 99 -17.953 69 48.433 270 795 284.600
10332 174 1 329 -18.185 68 32.209 205 796 284.200
10167 175 1 165 -22.699 50 16.746 143 797 276.020
1160650 176 1 675 -30.730 19 29.830 195 798 257.990
10091 177 1 90 32.206 269 12.900 128 799 253.250
10145 178 1 143 32.324 270 -9.188 40 800 252.560
1160301 179 1 669 -33.420 8 19.270 153 801 250.440
1160300 180 1 668 -33.380 7 19.300 154 802 249.720
10153 181 1 151 35.136 281 -2.914 65 803 244.580
10016 182 1 15 35.163 281 7.020 105 804 244.580
10141 183 1 139 35.446 282 -5.408 55 805 243.830
10128 184 1 126 35.640 283 -5.732 54 806 243.070
10112 185 1 110 35.569 283 -5.496 55 807 243.070
10146 185 2 144 35.708 283 -5.383 55 808 243.070
10014 186 1 13 35.522 283 0.053 77 809 243.070
10017 187 1 16 35.964 284 0.967 80 810 242.310
10022 188 1 21 36.234 285 6.281 102 811 241.540
1104800 189 1 371 36.450 286 7.720 107 812 240.770
10027 190 1 26 36.534 287 2.306 86 813 239.990
10019 191 1 18 36.589 287 6.899 104 814 239.990
10008 192 1 8 36.609 287 8.043 109 815 239.990
10264 193 1 262 36.588 287 10.304 118 816 239.990
10273 193 2 270 36.534 287 10.491 118 817 239.990
10244 194 1 242 36.720 287 10.627 119 818 239.990
10248 195 1 246 36.708 287 10.771 120 819 239.990
10260 195 2 258 36.739 287 10.922 120 820 239.990
10240 196 1 238 36.814 288 10.908 120 821 239.210
10261 196 2 259 36.825 288 10.858 120 822 239.210
