   1634650    3   15  543  11.375  186  -9.125   40   83   27349.83   84   86   87   89    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1634400    3   16  525  10.625  183 -10.125   36   84    7357.44   85    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1634350    3   17  522   9.375  178 -10.375   35   85     295.04    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1634600    3   16  541  11.375  186  -9.625   38   86    6451.04    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1634420    3   16  527  10.625  183  -9.625   38   87    5599.36   88    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1634440    3   17  528  10.375  182  -9.625   38   88    3833.11    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1634500    3   16  533  10.375  182  -9.375   39   89    3831.97    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1134040    3   14  501  11.875  188  -8.125   44   90   12951.06   91   96    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1134050    3   15  503  11.625  187  -8.375   43   91   12365.53   92   95    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1134020    3   16  499  11.125  185  -8.625   42   92    9724.57   93    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1634800    3   17  549  10.625  183  -8.625   42   93    8843.82   94    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1434200    3   18  516   9.625  179  -7.875   45   94     885.12    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1134060    3   16  504  11.375  186  -8.125   44   95    1468.30    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10106    3   15  105  11.625  187  -8.125   44   96     292.90    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1134460    3   12  530  14.125  197  -4.625   58   97   50645.75   98  105  110    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1134220    3   13  517  11.375  186  -6.625   50   98   12934.59   99  103  104    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1434850    3   14  551  10.625  183  -6.375   51   99    3239.70  100    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1434810    3   15  550   9.875  180  -6.375   51  100    1768.74  101    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
     10052    3   16   51   9.625  179  -6.625   50  101     884.26  102    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1434780    3   17  548   9.625  179  -6.625   50  102     884.26    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1434750    3   14  547   9.875  180  -6.625   50  103     294.61    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1928370    3   14  452  10.875  184  -5.375   55  104     293.67    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1134200    3   13  515  12.625  191  -6.875   49  105   12315.19  106    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1134110    3   14  509  11.125  185  -7.625   46  106    5294.01  107    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1134080    3   15  506  10.625  183  -7.875   45  107    2649.83  108    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1434300    3   16  520  10.125  181  -7.625   46  108    1473.25  109    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1434350    3   17  521   9.875  180  -7.625   46  109     589.43    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1134350    3   13  523  11.625  187  -5.625   54  110    1172.39    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1234080    3    9  505  14.875  200   0.375   78  111   20512.93  112    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1234050    3   10  502  14.375  198   0.125   77  112    2318.03  113    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1934645    3   11  542  14.125  197  -0.125   76  113     869.99    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1234130    3    8  511  13.625  195   1.375   82  114   16007.50  115  116    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1934680    3    9  544  12.625  191  -0.375   75  115    1459.31    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1934575    3    9  539  13.875  196   0.125   77  116     580.62    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1234120    3    8  510  13.875  196   1.375   82  117    2901.84  118    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1234100    3    9  508  13.875  196   0.875   80  118     870.93    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1734600    3    5  540  11.625  187   3.375   90  119    5581.19  120    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1734550    3    6  537  10.875  184   3.125   89  120    3528.55  121    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1734560    3    7  538  10.875  184   3.125   89  121    3528.55    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
   1234180    3    5  513  13.125  193   2.125   85  122    5539.89    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0
